TAID,Pubchem CID,IUPAC Name,SMILES,Canonical SMILES,InChIKey,mouse_intravenous_LD50
TOX-1763,2247,1-[(4-fluorophenyl)methyl]-N-[1-[2-(4-methoxyphenyl)ethyl]piperidin-4-yl]benzimidazol-2-amine,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,GXDALQBWZGODGZ-UHFFFAOYSA-N,4.117348013
TOX-1766,39526,"3-(3,4,6,7,8,8a-hexahydro-1H-pyrrolo[1,2-a]pyrazin-2-yl)-1-(2-chlorophenothiazin-10-yl)propan-1-one",O=C(CCN1CCN2CCCC2C1)N1c2ccccc2Sc2ccc(Cl)cc21,O=C(CCN1CCN2CCCC2C1)N1c2ccccc2Sc2ccc(Cl)cc21,ZQTOZLYOIRKCPL-UHFFFAOYSA-N,3.876610376
TOX-1767,1805,"4-amino-1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,3,5-triazin-2-one",Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,NMUSYJAQQFHJEW-UHFFFAOYSA-N,3.027922626
TOX-1769,2267,4-[(4-chlorophenyl)methyl]-2-(1-methylazepan-4-yl)phthalazin-1-one,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,MBUVEWMHONZEQD-UHFFFAOYSA-N,4.177123902
TOX-1771,2578,"1,3-bis(2-chloroethyl)-1-nitrosourea",O=NN(CCCl)C(=O)NCCCl,O=NN(CCCl)C(=O)NCCCl,DLGOEMSEDOSKAD-UHFFFAOYSA-N,3.677306776
TOX-1773,2313,2-(1-benzylindazol-3-yl)oxyacetic acid,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,BYFMCKSPFYVMOU-UHFFFAOYSA-N,2.870925743
TOX-1774,4633,2-(diethylamino)ethyl 4-amino-3-butoxybenzoate,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,CMHHMUWAYWTMGS-UHFFFAOYSA-N,4.626843591
TOX-1776,2329,4-[[2-benzamido-3-(4-hydroxyphenyl)propanoyl]amino]benzoic acid,O=C(O)c1ccc(NC(=O)C(Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,O=C(O)c1ccc(NC(=O)C(Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,SPPTWHFVYKCNNK-UHFFFAOYSA-N,2.598234601
TOX-1779,12555,"3-(1-benzylindazol-3-yl)oxy-N,N-dimethylpropan-1-amine",CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,CNBGNNVCVSKAQZ-UHFFFAOYSA-N,4.012215927
TOX-1784,2406,"2,4-dichloro-6-(3,5-dichloro-2-hydroxyphenyl)sulfanylphenol",Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,JFIOVJDNOJYLKP-UHFFFAOYSA-N,4.296247023
TOX-1790,236184,"5-bromo-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione",O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,WOVKYSAHUYNSMH-UHFFFAOYSA-N,2.089339808
TOX-1793,2462,"11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,VOVIALXJUBGFJZ-UHFFFAOYSA-N,3.54059283
TOX-1794,2471,3-(butylamino)-4-phenoxy-5-sulfamoylbenzoic acid,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,3.260575783
TOX-1795,2476,"5-(cyclopropylmethyl)-16-(2-hydroxy-3,3-dimethylbutan-2-yl)-15-methoxy-13-oxa-5-azahexacyclo[13.2.2.12,8.01,6.02,14.012,20]icosa-8(20),9,11-trien-11-ol",COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,RMRJXGBAOAMLHD-UHFFFAOYSA-N,4.05114907
TOX-1796,3636,"(9-butyl-9-methyl-3-oxa-9-azoniatricyclo[3.3.1.02,4]nonan-7-yl) 3-hydroxy-2-phenylpropanoate",CCCC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,CCCC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,YBCNXCRZPWQOBR-UHFFFAOYSA-N,4.544036721
TOX-1798,2484,1-(4-tert-butylphenyl)-N-methyl-N-(naphthalen-1-ylmethyl)methanamine,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,ABJKWBDEJIDSJZ-UHFFFAOYSA-N,3.355582864
TOX-1800,31404,"2,6-ditert-butyl-4-methylphenol",Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,NLZUEZXRPGMBCV-UHFFFAOYSA-N,3.087852375
TOX-1808,7768,azepan-2-one,O=C1CCCCCN1,O=C1CCCCCN1,JBKVHLHDHHXQEQ-UHFFFAOYSA-N,2.372451701
TOX-1811,2575,"6-[[3-(2,3-dihydro-1H-inden-5-yloxy)-3-oxo-2-phenylpropanoyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)O,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)O,JIRBAUWICKGBFE-UHFFFAOYSA-N,3.372007596
TOX-1812,2561,"10-(3-carboxypropanoyloxy)-2,4a,6a,6b,9,9,12a-heptamethyl-13-oxo-3,4,5,6,6a,7,8,8a,10,11,12,14b-dodecahydro-1H-picene-2-carboxylic acid",CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC(=O)CCC(=O)O)C(C)(C)C5CCC43C)C2C1,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC(=O)CCC(=O)O)C(C)(C)C5CCC43C)C2C1,OBZHEBDUNPOCJG-UHFFFAOYSA-N,3.376927262
TOX-1813,2562,2-[2-(diethylamino)ethoxy]ethyl 1-phenylcyclopentane-1-carboxylate,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,CFJMRBQWBDQYMK-UHFFFAOYSA-N,4.254464761
TOX-1815,9564,1-(4-aminophenyl)sulfonyl-3-butylurea,CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,VDTNNGKXZGSZIP-UHFFFAOYSA-N,2.150215793
TOX-1818,2583,"5-[3-(tert-butylamino)-2-hydroxypropoxy]-3,4-dihydro-1H-quinolin-2-one",CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,LWAFSWPYPHEXKX-UHFFFAOYSA-N,3.729549674
TOX-1819,6803597,"7-[[2-(2-amino-1,3-thiazol-4-yl)-2-hydroxyiminoacetyl]amino]-3-ethenyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,RTXOFQZKPXMALH-UHFFFAOYSA-N,2.296030833
TOX-1820,53432469,"7-[[2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[2-(4-methyl-1,3-thiazol-5-yl)ethenyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1,KMIPKYQIOVAHOP-UHFFFAOYSA-N,2.227536215
TOX-1823,2628,"7-[[2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[[5-(carboxymethyl)-4-methyl-1,3-thiazol-2-yl]sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CSC12)c1csc(N)n1,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CSC12)c1csc(N)n1,XDZKBRJLTGRPSS-UHFFFAOYSA-N,2.067950462
TOX-1826,4487901,"7-[[2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-(6,7-dihydro-5H-cyclopenta[b]pyridin-1-ium-1-ylmethyl)-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3cccc4c3CCC4)CSC12)c1csc(N)n1,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3cccc4c3CCC4)CSC12)c1csc(N)n1,DKOQGJHPHLTOJR-UHFFFAOYSA-O,2.33209914
TOX-1828,2649,3-[(4-carbamoylpyridin-1-ium-1-yl)methyl]-8-oxo-7-[(2-phenyl-2-sulfoacetyl)amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid,NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)C(NC(=O)C(c4ccccc4)S(=O)(=O)O)C3SC2)cc1,NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)C(NC(=O)C(c4ccccc4)S(=O)(=O)O)C3SC2)cc1,SYLKGLMBLAAGSC-UHFFFAOYSA-O,2.14969472
TOX-1834,2684,"2-methylspiro[1,3-oxathiolane-5,3'-1-azabicyclo[2.2.2]octane]",CC1OC2(CS1)CN1CCC2CC1,CC1OC2(CS1)CN1CCC2CC1,WUTYZMFRCNBCHQ-UHFFFAOYSA-N,3.737101047
TOX-1837,298,"2,2-dichloro-N-[1,3-dihydroxy-1-(4-nitrophenyl)propan-2-yl]acetamide",O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,WIIZWVCIJKGZOK-UHFFFAOYSA-N,3.467987283
TOX-1840,2714,"(17-acetyl-6-chloro-10,13-dimethyl-3-oxo-2,8,9,11,12,14,15,16-octahydro-1H-cyclopenta[a]phenanthren-17-yl) acetate",CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C,QMBJSIBWORFWQT-UHFFFAOYSA-N,2.306354248
TOX-1841,10783,"5-(2-chloroethyl)-4-methyl-1,3-thiazole",Cc1ncsc1CCCl,Cc1ncsc1CCCl,PCLITLDOTJTVDJ-UHFFFAOYSA-N,3.235466661
TOX-1842,2719,"4-N-(7-chloroquinolin-4-yl)-1-N,1-N-diethylpentane-1,4-diamine",CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,WHTVZRBIWZFKQO-UHFFFAOYSA-N,4.170533336
TOX-1845,2727,1-(4-chlorophenyl)sulfonyl-3-propylurea,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,RKWGIWYCVPQPMF-UHFFFAOYSA-N,2.743109779
TOX-1846,2729,"3-(2-chlorothioxanthen-9-ylidene)-N,N-dimethylpropan-1-amine",CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,WSPOMRSOLSGNFJ-UHFFFAOYSA-N,3.927901751
TOX-1849,305,2-hydroxyethyl(trimethyl)azanium,C[N+](C)(C)CCO,C[N+](C)(C)CCO,OEYIOHPDSNJKLS-UHFFFAOYSA-N,3.416795948
TOX-1853,2751,"7-[(1-ethoxy-1-oxo-4-phenylbutan-2-yl)amino]-6-oxo-1,2,3,4,7,8,9,10-octahydropyridazino[1,2-a]diazepine-4-carboxylic acid",CCOC(=O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O,CCOC(=O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O,HHHKFGXWKKUNCY-UHFFFAOYSA-N,4.143541466
TOX-1861,2795,1-(2-chlorophenyl)-3-(dimethylamino)-1-phenylpropan-1-ol,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl,WRCHFMBCVFFYEQ-UHFFFAOYSA-N,3.727933707
TOX-1865,2814,"6-[[3-(2-chlorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,LQOLIRLGBULYKD-UHFFFAOYSA-N,2.63773183
TOX-1866,2826,methyl 3-benzoyloxy-8-methyl-8-azabicyclo[3.2.1]octane-2-carboxylate,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,ZPUCINDJVBIVPJ-UHFFFAOYSA-N,4.287178378
TOX-1871,2895,"N,N-dimethyl-3-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,9,11,13-heptaenylidene)propan-1-amine",CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,JURKNVYFZMSNLP-UHFFFAOYSA-N,3.88365355
TOX-1872,2905,2-(dimethylamino)ethyl 2-(1-hydroxycyclopentyl)-2-phenylacetate,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,SKYSRIRYMSLOIN-UHFFFAOYSA-N,3.665135584
TOX-1873,2913,"1-methyl-4-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,9,11,13-heptaenylidene)piperidine",CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,JJCFRYNCJDLXIK-UHFFFAOYSA-N,4.158646853
TOX-1879,16886,"4-amino-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,3,5-triazin-2-one",Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,XAUDJQYHKZQPEU-UHFFFAOYSA-N,4.015908184
TOX-1888,4678,"2,4-dihydroxy-N-(3-hydroxypropyl)-3,3-dimethylbutanamide",CC(C)(CO)C(O)C(=O)NCCCO,CC(C)(CO)C(O)C(=O)NCCCO,SNPLKNRPJHDVJA-UHFFFAOYSA-N,1.467193589
TOX-1889,3007,1-phenylpropan-2-amine,CC(N)Cc1ccccc1,CC(N)Cc1ccccc1,KWTSXDURSIMDCE-UHFFFAOYSA-N,3.827587171
TOX-1890,3008,"4-methoxy-17-methyl-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-triene",COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,MKXZASYAUGDDCJ-UHFFFAOYSA-N,3.937195421
TOX-1894,42616,"ethyl N-[2,5-bis(aziridin-1-yl)-4-(ethoxycarbonylamino)-3,6-dioxocyclohexa-1,4-dien-1-yl]carbamate",CCOC(=O)NC1=C(N2CC2)C(=O)C(NC(=O)OCC)=C(N2CC2)C1=O,CCOC(=O)NC1=C(N2CC2)C(=O)C(NC(=O)OCC)=C(N2CC2)C1=O,WVYXNIXAMZOZFK-UHFFFAOYSA-N,4.548691085
TOX-1895,3041,"6-[[3-(2,6-dichlorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,YFAGHNZHGGCZAX-UHFFFAOYSA-N,2.730398322
TOX-1899,7029,2-(diethylamino)-1-phenylpropan-1-one,CCN(CC)C(C)C(=O)c1ccccc1,CCN(CC)C(C)C(=O)c1ccccc1,XXEPPPIWZFICOJ-UHFFFAOYSA-N,3.61342106
TOX-1900,3054,4-[4-(4-hydroxyphenyl)hex-3-en-3-yl]phenol,CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1,CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1,RGLYKWWBQGJZGM-UHFFFAOYSA-N,2.951590055
TOX-1903,3061,"3-[3-[5-[5-(4,5-dihydroxy-6-methyloxan-2-yl)oxy-4-hydroxy-6-methyloxan-2-yl]oxy-4-hydroxy-6-methyloxan-2-yl]oxy-14-hydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one",CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,WDJUZGPOPHTGOT-UHFFFAOYSA-N,5.270849192
TOX-1904,10230,(4-hydrazinylphthalazin-1-yl)hydrazine,NNc1nnc(NN)c2ccccc12,NNc1nnc(NN)c2ccccc12,VQKLRVZQQYVIJW-UHFFFAOYSA-N,2.802112091
TOX-1905,160,"7-[3,5-dihydroxy-2-(3-hydroxyoct-1-enyl)cyclopentyl]hept-5-enoic acid",CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,PXGPLTODNUVGFL-UHFFFAOYSA-N,3.801412286
TOX-1908,3055,"1,1-diphenyl-4-piperidin-1-ylbutan-1-ol",OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,OGAKLTJNUQRZJU-UHFFFAOYSA-N,3.96442747
TOX-1911,3105,"[2-(2,2-dimethylpropanoyloxy)-4-[1-hydroxy-2-(methylamino)ethyl]phenyl] 2,2-dimethylpropanoate",CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,OCUJLLGVOUDECM-UHFFFAOYSA-N,4.943794906
TOX-1912,6795,"7,10-diazoniatricyclo[8.4.0.02,7]tetradeca-1(14),2,4,6,10,12-hexaene",c1cc[n+]2c(c1)-c1cccc[n+]1CC2,c1cc[n+]2c(c1)-c1cccc[n+]1CC2,SYJFEGQWDCRVNX-UHFFFAOYSA-N,3.188938841
TOX-1913,107858,2-phenyl-4-(propan-2-ylamino)-2-pyridin-2-ylbutanamide,CC(C)NCCC(C(N)=O)(c1ccccc1)c1ccccn1,CC(C)NCCC(C(N)=O)(c1ccccc1)c1ccccn1,UWNSWIXIVDMCHZ-UHFFFAOYSA-N,3.806825904
TOX-1915,36811,"4-[2-[4-(4-hydroxyphenyl)butan-2-ylamino]ethyl]benzene-1,2-diol",CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,JRWZLRBJNMZMFE-UHFFFAOYSA-N,3.943828955
TOX-1917,11339,"1,4-bis(2-ethylhexoxy)-1,4-dioxobutane-2-sulfonic acid",CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,HNSDLXPSAYFUHK-UHFFFAOYSA-N,3.847761799
TOX-1918,3151,6-chloro-3-[1-[3-(2-oxo-3H-benzimidazol-1-yl)propyl]piperidin-4-yl]-1H-benzimidazol-2-one,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,FGXWKSZFVQUSTL-UHFFFAOYSA-N,3.961875081
TOX-1920,3158,"3-(6H-benzo[c][1]benzoxepin-11-ylidene)-N,N-dimethylpropan-1-amine",CN(C)CCC=C1c2ccccc2COc2ccccc21,CN(C)CCC=C1c2ccccc2COc2ccccc21,ODQWQRRAPPTVAG-UHFFFAOYSA-N,4.190481354
TOX-1923,2978,"6,6,9-trimethyl-3-pentyl-6a,7,8,10a-tetrahydrobenzo[c]chromen-1-ol",CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,CYQFCXCEBYINGO-UHFFFAOYSA-N,3.836468192
TOX-1924,3168,"3-[1-[4-(4-fluorophenyl)-4-oxobutyl]-3,6-dihydro-2H-pyridin-4-yl]-1H-benzimidazol-2-one",O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,RMEDXOLNCUSCGS-UHFFFAOYSA-N,4.278107393
TOX-1926,3180,1-(4-butoxyphenyl)-3-piperidin-1-ylpropan-1-one,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,BZEWSEKUUPWQDQ-UHFFFAOYSA-N,4.160497043
TOX-1933,3235,"2-[5-(2-methyl-3-phenylprop-2-enylidene)-4-oxo-2-sulfanylidene-1,3-thiazolidin-3-yl]acetic acid",CC(=Cc1ccccc1)C=C1SC(=S)N(CC(=O)O)C1=O,CC(=Cc1ccccc1)C=C1SC(=S)N(CC(=O)O)C1=O,CHNUOJQWGUIOLD-UHFFFAOYSA-N,6.097804249
TOX-1943,59768,methyl 3-[4-[2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]propanoate,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,AQNDDEOPVVGCPG-UHFFFAOYSA-N,3.501896667
TOX-1952,3276,N-(2-hydroxyethyl)-2-(2-nitroimidazol-1-yl)acetamide,O=C(Cn1ccnc1[N+](=O)[O-])NCCO,O=C(Cn1ccnc1[N+](=O)[O-])NCCO,WCDWBPCFGJXFJZ-UHFFFAOYSA-N,1.717997085
TOX-1955,37497,"N-(2,6-dimethylphenyl)-2-[ethyl(propyl)amino]butanamide",CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,VTUSIVBDOCDNHS-UHFFFAOYSA-N,4.605989326
TOX-1956,3310,"5-[(7,8-dihydroxy-2-methyl-4,4a,6,7,8,8a-hexahydropyrano[3,2-d][1,3]dioxin-6-yl)oxy]-9-(4-hydroxy-3,5-dimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-8-one",COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,VJJPUSNTGOMMGY-UHFFFAOYSA-N,4.591678967
TOX-1964,3345,N-phenyl-N-[1-(2-phenylethyl)piperidin-4-yl]propanamide,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,PJMPHNIQZUBGLI-UHFFFAOYSA-N,5.064559967
TOX-1965,28871,"2-[4-(4-chlorophenyl)-2-phenyl-1,3-thiazol-5-yl]acetic acid",O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,JIEKMACRVQTPRC-UHFFFAOYSA-N,3.31143531
TOX-1969,3357,"6,8-difluoro-1-(2-fluoroethyl)-7-(4-methylpiperazin-1-yl)-4-oxoquinoline-3-carboxylic acid",CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,XBJBPGROQZJDOJ-UHFFFAOYSA-N,4.230370146
TOX-1970,4252,7-[[2-(difluoromethylsulfanyl)acetyl]amino]-3-[[1-(2-hydroxyethyl)tetrazol-5-yl]sulfanylmethyl]-7-methoxy-8-oxo-5-oxa-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid,COC1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)COC21,COC1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)COC21,UHRBTBZOWWGKMK-UHFFFAOYSA-N,1.790478441
TOX-1971,3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,UIOFUWFRIANQPC-UHFFFAOYSA-N,2.523401181
